VARIABLES = "x", "Cf", "Cp", "yplus", "Retau", "wallRetheta"
ZONE t="wall values"
1.00098418e-03	1.63777924e-02	9.49851736e-03	2.25442620e-01	7.15739368e+01	8.54870107e+01
3.00692798e-03	6.31594826e-03	8.14538398e-04	1.40010340e-01	5.02402132e+01	1.06770506e+02
5.02090070e-03	4.88705920e-03	3.29212870e-03	1.23179200e-01	5.30933361e+01	1.28425468e+02
7.04305950e-03	4.60981132e-03	4.01747682e-03	1.19647208e-01	5.82682198e+01	1.50915360e+02
9.07356372e-03	4.58814563e-03	4.69280600e-03	1.19374649e-01	6.56852366e+01	1.74439870e+02
1.11125749e-02	4.62189428e-03	5.16890408e-03	1.19818116e-01	7.44917758e+01	1.98429356e+02
1.31602569e-02	4.64685200e-03	5.41848465e-03	1.20143718e-01	8.43953253e+01	2.22555797e+02
1.52167759e-02	4.64952728e-03	5.49252150e-03	1.20179253e-01	9.53839675e+01	2.46734350e+02
1.72823004e-02	4.63444132e-03	5.46703461e-03	1.19984308e-01	1.01223738e+02	2.70024899e+02
1.93570014e-02	4.60915935e-03	5.39266724e-03	1.19656429e-01	1.14055092e+02	2.94436705e+02
2.14410524e-02	4.57910546e-03	5.29740355e-03	1.19265378e-01	1.20837574e+02	3.17754527e+02
2.35346296e-02	4.54722573e-03	5.19494184e-03	1.18849123e-01	1.36048827e+02	3.42375420e+02
2.56379117e-02	4.51493321e-03	5.09207616e-03	1.18425972e-01	1.44095628e+02	3.65896110e+02
2.77510800e-02	4.48289839e-03	4.99126706e-03	1.18004695e-01	1.52618439e+02	3.89410358e+02
2.98743189e-02	4.45142590e-03	4.89042123e-03	1.17589342e-01	1.61651041e+02	4.12954374e+02
3.20078154e-02	4.42063307e-03	4.79019972e-03	1.17181536e-01	1.71226737e+02	4.36541923e+02
3.41517595e-02	4.39061340e-03	4.69614795e-03	1.16782610e-01	1.81380870e+02	4.60171105e+02
3.63063441e-02	4.36143785e-03	4.60547484e-03	1.16393598e-01	1.92150924e+02	4.83836662e+02
3.84717654e-02	4.33312133e-03	4.51840075e-03	1.16014802e-01	2.03575781e+02	5.07524340e+02
