VARIABLES ="X" "Y" "Z" "rho" "press" "temp" "tau_wall" "qdot" "yplus" "muLam"
Zone T ="wall" I = 224 , F = point
1.25611447e-01	-1.11022302e-16	5.00000000e-01	1.12153505e+00	9.72575263e+04	3.02153931e+02	1.00319043e+01	9.42301053e+04	1.06968985e-01	1.56860000e-05
1.28352543e-01	-1.11022302e-16	5.00000000e-01	1.12153290e+00	9.72574366e+04	3.02154231e+02	9.99924233e+00	9.42432149e+04	1.06794606e-01	1.56860000e-05
1.31115223e-01	-1.11022302e-16	5.00000000e-01	1.12153080e+00	9.72573483e+04	3.02154524e+02	9.96708622e+00	9.42560335e+04	1.06622650e-01	1.56860000e-05
1.33899892e-01	-1.11022302e-16	5.00000000e-01	1.12152873e+00	9.72572614e+04	3.02154810e+02	9.93541819e+00	9.42685787e+04	1.06453033e-01	1.56860000e-05
1.36706965e-01	-1.11022302e-16	5.00000000e-01	1.12152670e+00	9.72571758e+04	3.02155091e+02	9.90422204e+00	9.42808533e+04	1.06285680e-01	1.56860000e-05
1.39536866e-01	-1.11022302e-16	5.00000000e-01	1.12152471e+00	9.72570914e+04	3.02155366e+02	9.87348129e+00	9.42928690e+04	1.06120512e-01	1.56860000e-05
1.42390030e-01	-1.11022302e-16	5.00000000e-01	1.12152275e+00	9.72570082e+04	3.02155635e+02	9.84317980e+00	9.43046395e+04	1.05957454e-01	1.56860000e-05
1.45266899e-01	-1.11022302e-16	5.00000000e-01	1.12152083e+00	9.72569261e+04	3.02155898e+02	9.81330293e+00	9.43161721e+04	1.05796435e-01	1.56860000e-05
1.48167926e-01	-1.11022302e-16	5.00000000e-01	1.12151893e+00	9.72568452e+04	3.02156157e+02	9.78383668e+00	9.43274763e+04	1.05637390e-01	1.56860000e-05
1.51093575e-01	-1.11022302e-16	5.00000000e-01	1.12151707e+00	9.72567654e+04	3.02156410e+02	9.75476702e+00	9.43385616e+04	1.05480251e-01	1.56860000e-05
1.54044321e-01	-1.11022302e-16	5.00000000e-01	1.12151524e+00	9.72566865e+04	3.02156659e+02	9.72608056e+00	9.43494340e+04	1.05324955e-01	1.56860000e-05
1.57020647e-01	-1.11022302e-16	5.00000000e-01	1.12151344e+00	9.72566087e+04	3.02156902e+02	9.69776469e+00	9.43601024e+04	1.05171441e-01	1.56860000e-05
1.60023049e-01	-1.11022302e-16	5.00000000e-01	1.12151166e+00	9.72565318e+04	3.02157142e+02	9.66980750e+00	9.43705776e+04	1.05019651e-01	1.56860000e-05
1.63052037e-01	-1.11022302e-16	5.00000000e-01	1.12150992e+00	9.72564559e+04	3.02157377e+02	9.64219736e+00	9.43808634e+04	1.04869532e-01	1.56860000e-05
1.66108129e-01	-1.11022302e-16	5.00000000e-01	1.12150819e+00	9.72563808e+04	3.02157608e+02	9.61492266e+00	9.43909636e+04	1.04721025e-01	1.56860000e-05
1.69191857e-01	-1.11022302e-16	5.00000000e-01	1.12150649e+00	9.72563065e+04	3.02157835e+02	9.58797234e+00	9.44008896e+04	1.04574078e-01	1.56860000e-05
1.72303765e-01	-1.11022302e-16	5.00000000e-01	1.12150482e+00	9.72562332e+04	3.02158058e+02	9.56133634e+00	9.44106494e+04	1.04428642e-01	1.56860000e-05
1.75444412e-01	-1.11022302e-16	5.00000000e-01	1.12150317e+00	9.72561606e+04	3.02158277e+02	9.53500480e+00	9.44202439e+04	1.04284670e-01	1.56860000e-05
1.78614368e-01	-1.11022302e-16	5.00000000e-01	1.12150154e+00	9.72560887e+04	3.02158493e+02	9.50896747e+00	9.44296777e+04	1.04142112e-01	1.56860000e-05
1.81814219e-01	-1.11022302e-16	5.00000000e-01	1.12149993e+00	9.72560176e+04	3.02158705e+02	9.48321477e+00	9.44389612e+04	1.04000920e-01	1.56860000e-05
1.85044563e-01	-1.11022302e-16	5.00000000e-01	1.12149835e+00	9.72559472e+04	3.02158914e+02	9.45773812e+00	9.44480999e+04	1.03861053e-01	1.56860000e-05
1.88306014e-01	-1.11022302e-16	5.00000000e-01	1.12149678e+00	9.72558776e+04	3.02159119e+02	9.43252906e+00	9.44570946e+04	1.03722470e-01	1.56860000e-05
1.91599203e-01	-1.11022302e-16	5.00000000e-01	1.12149523e+00	9.72558085e+04	3.02159322e+02	9.40757877e+00	9.44659504e+04	1.03585128e-01	1.56860000e-05
1.94924774e-01	-1.11022302e-16	5.00000000e-01	1.12149370e+00	9.72557401e+04	3.02159521e+02	9.38287899e+00	9.44746750e+04	1.03448986e-01	1.56860000e-05
1.98283387e-01	-1.11022302e-16	5.00000000e-01	1.12149219e+00	9.72556724e+04	3.02159718e+02	9.35842217e+00	9.44832720e+04	1.03314007e-01	1.56860000e-05
2.01675723e-01	-1.11022302e-16	5.00000000e-01	1.12149070e+00	9.72556052e+04	3.02159911e+02	9.33420077e+00	9.44917431e+04	1.03180153e-01	1.56860000e-05
2.05102475e-01	-1.11022302e-16	5.00000000e-01	1.12148922e+00	9.72555386e+04	3.02160102e+02	9.31020712e+00	9.45000943e+04	1.03047387e-01	1.56860000e-05
2.08564358e-01	-1.11022302e-16	5.00000000e-01	1.12148776e+00	9.72554726e+04	3.02160291e+02	9.28643406e+00	9.45083305e+04	1.02915673e-01	1.56860000e-05
2.12062103e-01	-1.11022302e-16	5.00000000e-01	1.12148632e+00	9.72554071e+04	3.02160476e+02	9.26287473e+00	9.45164530e+04	1.02784978e-01	1.56860000e-05
