VARIABLES = "y/h", "u", "v", "P", "nuhat", "y+", "U+", "uprime+", "vprime+", "wprime+", "r12+", "muT"
ZONE t="turbulent profile"
2.24467269e-01	6.95294981e+01	1.11815087e-01	9.72499739e+04	4.70766189e-05	4.02269901e+04	2.77357631e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
2.11184106e-01	6.95313335e+01	1.12031361e-01	9.72499639e+04	4.70759930e-05	3.78465020e+04	2.77364953e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.98686992e-01	6.95330263e+01	1.12236158e-01	9.72499542e+04	4.70752833e-05	3.56068825e+04	2.77371706e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.86929413e-01	6.95345826e+01	1.12429866e-01	9.72499448e+04	4.70744905e-05	3.34997957e+04	2.77377914e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.75867604e-01	6.95360096e+01	1.12612902e-01	9.72499357e+04	4.70736134e-05	3.15173985e+04	2.77383606e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.65460394e-01	6.95373143e+01	1.12785701e-01	9.72499270e+04	4.70726477e-05	2.96523126e+04	2.77388811e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.55669045e-01	6.95385045e+01	1.12948710e-01	9.72499186e+04	4.70715845e-05	2.78975958e+04	2.77393559e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.46457112e-01	6.95395878e+01	1.13102379e-01	9.72499106e+04	4.70704075e-05	2.62467166e+04	2.77397880e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.37790309e-01	6.95405717e+01	1.13247160e-01	9.72499029e+04	4.70690884e-05	2.46935307e+04	2.77401805e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.29636375e-01	6.95414638e+01	1.13383497e-01	9.72498955e+04	4.70675796e-05	2.32322565e+04	2.77405363e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.21964962e-01	6.95422712e+01	1.13511828e-01	9.72498885e+04	4.70658063e-05	2.18574554e+04	2.77408584e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.14747515e-01	6.95430011e+01	1.13632578e-01	9.72498818e+04	4.70636592e-05	2.05640100e+04	2.77411496e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.07957171e-01	6.95436600e+01	1.13746158e-01	9.72498754e+04	4.70607131e-05	1.93471060e+04	2.77414124e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.01568655e-01	6.95442541e+01	1.13852968e-01	9.72498694e+04	4.70546057e-05	1.82022141e+04	2.77416494e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
9.55581887e-02	6.95447894e+01	1.13953387e-01	9.72498636e+04	4.70401137e-05	1.71250728e+04	2.77418629e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
8.99033997e-02	6.95452712e+01	1.14047782e-01	9.72498582e+04	4.70247082e-05	1.61116727e+04	2.77420551e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
8.45832408e-02	6.95457046e+01	1.14136500e-01	9.72498530e+04	4.70183522e-05	1.51582420e+04	2.77422281e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
7.95779096e-02	6.95460944e+01	1.14219875e-01	9.72498481e+04	4.70110914e-05	1.42612319e+04	2.77423835e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
7.48687759e-02	6.95464447e+01	1.14298219e-01	9.72498434e+04	4.70030226e-05	1.34173037e+04	2.77425233e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
7.04383117e-02	6.95467594e+01	1.14371832e-01	9.72498390e+04	4.69940193e-05	1.26233160e+04	2.77426488e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
6.62700264e-02	6.95470422e+01	1.14440997e-01	9.72498349e+04	4.69839469e-05	1.18763137e+04	2.77427616e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
6.23484052e-02	6.95472962e+01	1.14505979e-01	9.72498309e+04	4.69726522e-05	1.11735163e+04	2.77428629e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
5.86588514e-02	6.95475243e+01	1.14567031e-01	9.72498272e+04	4.69599644e-05	1.05123079e+04	2.77429539e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
