VARIABLES = "Iter" "Res_rho" "Res_rhou-X" "Res_rhou-Y" "Res_rhou-Z" "Res_rhoE" "Res_kine" "Res_omega"
Zone T = "residuals" F = point
    1010   -2.6582e+00    1.0733e+00   -7.3589e-01   -1.1542e+01    2.8557e+00    1.1344e+00    5.2631e+00
    1020   -2.6546e+00    1.0784e+00   -7.2723e-01   -1.1563e+01    2.8593e+00    1.1344e+00    5.2564e+00
    1030   -2.6509e+00    1.0831e+00   -7.1823e-01   -1.1551e+01    2.8632e+00    1.1342e+00    5.2509e+00
    1040   -2.6475e+00    1.0874e+00   -7.0930e-01   -1.1562e+01    2.8668e+00    1.1341e+00    5.2471e+00
    1050   -2.6438e+00    1.0912e+00   -6.9939e-01   -1.1552e+01    2.8704e+00    1.1332e+00    5.2568e+00
    1060   -2.6403e+00    1.0947e+00   -6.8979e-01   -1.1557e+01    2.8739e+00    1.1324e+00    5.2492e+00
    1070   -2.6370e+00    1.0977e+00   -6.8023e-01   -1.1547e+01    2.8772e+00    1.1310e+00    5.2542e+00
    1080   -2.6423e+00    1.1002e+00   -7.0368e-01   -1.1545e+01    2.8713e+00    1.1296e+00    5.3291e+00
    1090   -2.6406e+00    1.1028e+00   -6.9691e-01   -1.1548e+01    2.8745e+00    1.1280e+00    5.3145e+00
    1100   -2.6368e+00    1.1051e+00   -6.8378e-01   -1.1568e+01    2.8780e+00    1.1263e+00    5.2877e+00
    1110   -2.6327e+00    1.1074e+00   -6.6821e-01   -1.1541e+01    2.8819e+00    1.1243e+00    5.2719e+00
    1120   -2.6296e+00    1.1094e+00   -6.5848e-01   -1.1554e+01    2.8848e+00    1.1223e+00    5.2728e+00
    1130   -2.6265e+00    1.1113e+00   -6.4767e-01   -1.1535e+01    2.8877e+00    1.1194e+00    5.2593e+00
    1140   -2.6234e+00    1.1129e+00   -6.3791e-01   -1.1541e+01    2.8905e+00    1.1167e+00    5.2350e+00
    1150   -2.6274e+00    1.1142e+00   -6.4852e-01   -1.1532e+01    2.8856e+00    1.1138e+00    5.4048e+00
    1160   -2.6295e+00    1.1154e+00   -6.5322e-01   -1.1550e+01    2.8855e+00    1.1105e+00    5.4073e+00
    1170   -2.6263e+00    1.1165e+00   -6.4817e-01   -1.1546e+01    2.8873e+00    1.1073e+00    5.3169e+00
    1180   -2.6234e+00    1.1175e+00   -6.3509e-01   -1.1579e+01    2.8906e+00    1.1034e+00    5.2726e+00
    1190   -2.6198e+00    1.1184e+00   -6.2520e-01   -1.1556e+01    2.8936e+00    1.0998e+00    5.2447e+00
    1200   -2.6178e+00    1.1190e+00   -6.1794e-01   -1.1532e+01    2.8954e+00    1.0959e+00    5.2433e+00
    1210   -2.6142e+00    1.1196e+00   -6.0392e-01   -1.1551e+01    2.8985e+00    1.0918e+00    5.2120e+00
    1220   -2.6109e+00    1.1199e+00   -5.9663e-01   -1.1552e+01    2.9005e+00    1.0873e+00    5.3527e+00
    1230   -2.6190e+00    1.1199e+00   -6.1534e-01   -1.1553e+01    2.8916e+00    1.0829e+00    5.3286e+00
    1240   -2.6190e+00    1.1198e+00   -6.1101e-01   -1.1551e+01    2.8935e+00    1.0784e+00    5.2477e+00
    1250   -2.6167e+00    1.1196e+00   -6.0140e-01   -1.1553e+01    2.8950e+00    1.0737e+00    5.2403e+00
    1260   -2.6146e+00    1.1193e+00   -5.9341e-01   -1.1556e+01    2.8967e+00    1.0688e+00    5.2365e+00
    1270   -2.6119e+00    1.1189e+00   -5.8443e-01   -1.1558e+01    2.8988e+00    1.0642e+00    5.1768e+00
    1280   -2.6097e+00    1.1183e+00   -5.7622e-01   -1.1556e+01    2.9003e+00    1.0592e+00    5.1975e+00
    1290   -2.6082e+00    1.1175e+00   -5.6849e-01   -1.1554e+01    2.9016e+00    1.0543e+00    5.1661e+00
    1300   -2.6060e+00    1.1166e+00   -5.6022e-01   -1.1537e+01    2.9031e+00    1.0492e+00    5.1908e+00
    1310   -2.6118e+00    1.1154e+00   -5.6811e-01   -1.1563e+01    2.8959e+00    1.0441e+00    5.2976e+00
    1320   -2.6139e+00    1.1142e+00   -5.6958e-01   -1.1546e+01    2.8952e+00    1.0387e+00    5.2032e+00
    1330   -2.6123e+00    1.1128e+00   -5.6220e-01   -1.1538e+01    2.8962e+00    1.0336e+00    5.1829e+00
    1340   -2.6108e+00    1.1113e+00   -5.5284e-01   -1.1558e+01    2.8970e+00    1.0281e+00    5.1390e+00
    1350   -2.6098e+00    1.1097e+00   -5.4554e-01   -1.1538e+01    2.8979e+00    1.0230e+00    5.1142e+00
    1360   -2.6082e+00    1.1080e+00   -5.3686e-01   -1.1591e+01    2.8988e+00    1.0176e+00    5.1204e+00
    1370   -2.6074e+00    1.1062e+00   -5.2956e-01   -1.1526e+01    2.8989e+00    1.0123e+00    5.1078e+00
    1380   -2.6062e+00    1.1042e+00   -5.2130e-01   -1.1569e+01    2.8997e+00    1.0069e+00    5.1301e+00
    1390   -2.6052e+00    1.1021e+00   -5.1352e-01   -1.1543e+01    2.9005e+00    1.0017e+00    5.1293e+00
    1400   -2.6052e+00    1.0999e+00   -5.0669e-01   -1.1527e+01    2.8998e+00    9.9635e-01    5.3260e+00
    1410   -2.6135e+00    1.0973e+00   -5.1776e-01   -1.1570e+01    2.8915e+00    9.9086e-01    5.4549e+00
    1420   -2.6137e+00    1.0948e+00   -5.1558e-01   -1.1551e+01    2.8904e+00    9.8575e-01    5.1724e+00
    1430   -2.6139e+00    1.0922e+00   -5.0832e-01   -1.1523e+01    2.8902e+00    9.8015e-01    5.1165e+00
    1440   -2.6139e+00    1.0896e+00   -5.0137e-01   -1.1542e+01    2.8894e+00    9.7511e-01    5.1122e+00
    1450   -2.6141e+00    1.0867e+00   -4.9459e-01   -1.1515e+01    2.8891e+00    9.6949e-01    5.1124e+00
    1460   -2.6139e+00    1.0838e+00   -4.8664e-01   -1.1542e+01    2.8888e+00    9.6460e-01    5.0526e+00
    1470   -2.6143e+00    1.0807e+00   -4.8041e-01   -1.1542e+01    2.8876e+00    9.5900e-01    5.0634e+00
    1480   -2.6147e+00    1.0776e+00   -4.7332e-01   -1.1509e+01    2.8873e+00    9.5425e-01    5.0185e+00
    1490   -2.6151e+00    1.0744e+00   -4.6663e-01   -1.1537e+01    2.8864e+00    9.4872e-01    5.0009e+00
    1500   -2.6159e+00    1.0710e+00   -4.6021e-01   -1.1540e+01    2.8853e+00    9.4395e-01    5.0909e+00
    1510   -2.6155e+00    1.0675e+00   -4.4879e-01   -1.1503e+01    2.8853e+00    9.3821e-01    5.0826e+00
    1520   -2.6171e+00    1.0639e+00   -4.4317e-01   -1.1532e+01    2.8842e+00    9.3289e-01    5.0503e+00
    1530   -2.6188e+00    1.0602e+00   -4.3816e-01   -1.1533e+01    2.8811e+00    9.2723e-01    5.2589e+00
    1540   -2.6244e+00    1.0562e+00   -4.4912e-01   -1.1549e+01    2.8743e+00    9.2175e-01    5.4925e+00
    1550   -2.6277e+00    1.0523e+00   -4.3959e-01   -1.1548e+01    2.8736e+00    9.1638e-01    5.2140e+00
    1560   -2.6285e+00    1.0481e+00   -4.4053e-01   -1.1559e+01    2.8709e+00    9.1081e-01    5.2230e+00
    1570   -2.6295e+00    1.0439e+00   -4.3483e-01   -1.1545e+01    2.8693e+00    9.0564e-01    5.1702e+00
    1580   -2.6313e+00    1.0395e+00   -4.2913e-01   -1.1508e+01    2.8682e+00    9.0016e-01    5.0838e+00
    1590   -2.6321e+00    1.0351e+00   -4.2213e-01   -1.1509e+01    2.8665e+00    8.9534e-01    4.9518e+00
    1600   -2.6337e+00    1.0305e+00   -4.1736e-01   -1.1535e+01    2.8651e+00    8.9025e-01    5.0314e+00
    1610   -2.6335e+00    1.0258e+00   -4.0662e-01   -1.1513e+01    2.8649e+00    8.8660e-01    4.9573e+00
    1620   -2.6355e+00    1.0210e+00   -4.0122e-01   -1.1472e+01    2.8627e+00    8.8287e-01    5.0035e+00
    1630   -2.6369e+00    1.0160e+00   -3.9445e-01   -1.1507e+01    2.8613e+00    8.8042e-01    4.9564e+00
    1640   -2.6386e+00    1.0108e+00   -3.8882e-01   -1.1456e+01    2.8593e+00    8.7776e-01    4.9219e+00
    1650   -2.6405e+00    1.0056e+00   -3.8276e-01   -1.1511e+01    2.8578e+00    8.7611e-01    4.9370e+00
    1660   -2.6434e+00    1.0001e+00   -3.8395e-01   -1.1518e+01    2.8543e+00    8.7441e-01    5.3023e+00
    1670   -2.6467e+00    9.9472e-01   -3.8130e-01   -1.1534e+01    2.8502e+00    8.7327e-01    5.1677e+00
    1680   -2.6537e+00    9.8918e-01   -3.8530e-01   -1.1543e+01    2.8438e+00    8.7245e-01    5.0485e+00
    1690   -2.6546e+00    9.8372e-01   -3.7796e-01   -1.1501e+01    2.8416e+00    8.7180e-01    4.9218e+00
    1700   -2.6594e+00    9.7801e-01   -3.7430e-01   -1.1526e+01    2.8373e+00    8.7166e-01    5.1608e+00
    1710   -2.6600e+00    9.7205e-01   -3.6469e-01   -1.1461e+01    2.8368e+00    8.7142e-01    4.9408e+00
    1720   -2.6642e+00    9.6568e-01   -3.5940e-01   -1.1444e+01    2.8331e+00    8.7186e-01    4.9527e+00
    1730   -2.6671e+00    9.5902e-01   -3.5395e-01   -1.1444e+01    2.8300e+00    8.7221e-01    4.9275e+00
    1740   -2.6708e+00    9.5205e-01   -3.4790e-01   -1.1457e+01    2.8264e+00    8.7321e-01    4.8304e+00
    1750   -2.6756e+00    9.4469e-01   -3.4393e-01   -1.1492e+01    2.8217e+00    8.7405e-01    4.9416e+00
    1760   -2.6797e+00    9.3704e-01   -3.3854e-01   -1.1468e+01    2.8185e+00    8.7548e-01    4.8695e+00
    1770   -2.6847e+00    9.2900e-01   -3.3538e-01   -1.1450e+01    2.8122e+00    8.7673e-01    5.1014e+00
    1780   -2.6927e+00    9.2034e-01   -3.4358e-01   -1.1498e+01    2.8044e+00    8.7832e-01    4.9389e+00
    1790   -2.7016e+00    9.1153e-01   -3.4412e-01   -1.1434e+01    2.7964e+00    8.7972e-01    4.9824e+00
    1800   -2.7077e+00    9.0242e-01   -3.4191e-01   -1.1435e+01    2.7908e+00    8.8125e-01    4.9634e+00
    1810   -2.7124e+00    8.9297e-01   -3.3594e-01   -1.1375e+01    2.7864e+00    8.8269e-01    4.8625e+00
    1820   -2.7199e+00    8.8304e-01   -3.3569e-01   -1.1417e+01    2.7794e+00    8.8412e-01    4.9501e+00
    1830   -2.7268e+00    8.7286e-01   -3.3523e-01   -1.1140e+01    2.7728e+00    8.8548e-01    4.7911e+00
    1840   -2.7330e+00    8.6226e-01   -3.3848e-01   -1.1221e+01    2.7658e+00    8.8669e-01    5.0651e+00
    1850   -2.7473e+00    8.5157e-01   -3.4386e-01   -1.1478e+01    2.7532e+00    8.8783e-01    5.0820e+00
    1860   -2.7574e+00    8.4035e-01   -3.5353e-01   -1.1482e+01    2.7433e+00    8.8878e-01    4.9520e+00
    1870   -2.7651e+00    8.2910e-01   -3.5467e-01   -1.1360e+01    2.7358e+00    8.8967e-01    4.6625e+00
    1880   -2.7741e+00    8.1759e-01   -3.5753e-01   -1.1494e+01    2.7270e+00    8.9034e-01    4.7495e+00
    1890   -2.7828e+00    8.0585e-01   -3.6058e-01   -1.1405e+01    2.7185e+00    8.9093e-01    4.6256e+00
    1900   -2.7921e+00    7.9385e-01   -3.6375e-01   -1.1415e+01    2.7091e+00    8.9129e-01    5.0780e+00
    1910   -2.8040e+00    7.8147e-01   -3.7735e-01   -1.1529e+01    2.6967e+00    8.9151e-01    4.8221e+00
    1920   -2.8158e+00    7.6890e-01   -3.8416e-01   -1.1530e+01    2.6855e+00    8.9151e-01    4.8167e+00
    1930   -2.8251e+00    7.5622e-01   -3.8815e-01   -1.1496e+01    2.6765e+00    8.9138e-01    4.6632e+00
    1940   -2.8356e+00    7.4331e-01   -3.9333e-01   -1.1528e+01    2.6659e+00    8.9104e-01    4.6573e+00
    1950   -2.8458e+00    7.3022e-01   -3.9792e-01   -1.1523e+01    2.6558e+00    8.9051e-01    4.6658e+00
    1960   -2.8563e+00    7.1695e-01   -4.0401e-01   -1.1515e+01    2.6453e+00    8.8983e-01    4.6249e+00
    1970   -2.8707e+00    7.0345e-01   -4.2072e-01   -1.1526e+01    2.6306e+00    8.8894e-01    4.8871e+00
    1980   -2.8838e+00    6.8985e-01   -4.2989e-01   -1.1498e+01    2.6186e+00    8.8790e-01    4.8783e+00
    1990   -2.8957e+00    6.7611e-01   -4.3806e-01   -1.1501e+01    2.6071e+00    8.8667e-01    4.7792e+00
    2000   -2.9059e+00    6.6230e-01   -4.4417e-01   -1.1491e+01    2.5969e+00    8.8527e-01    4.7393e+00
    2010   -2.9150e+00    6.4827e-01   -4.4895e-01   -1.1524e+01    2.5875e+00    8.8370e-01    4.7532e+00
    2020   -2.9253e+00    6.3412e-01   -4.5936e-01   -1.1522e+01    2.5775e+00    8.8195e-01    5.3191e+00
    2030   -2.9456e+00    6.1965e-01   -4.7296e-01   -1.1537e+01    2.5581e+00    8.8002e-01    4.9982e+00
    2040   -2.9582e+00    6.0533e-01   -4.8772e-01   -1.1507e+01    2.5462e+00    8.7794e-01    4.9628e+00
    2050   -2.9696e+00    5.9098e-01   -4.9632e-01   -1.1495e+01    2.5348e+00    8.7568e-01    4.5876e+00
    2060   -2.9818e+00    5.7654e-01   -5.0486e-01   -1.1489e+01    2.5225e+00    8.7327e-01    4.6188e+00
    2070   -2.9940e+00    5.6213e-01   -5.1461e-01   -1.1491e+01    2.5098e+00    8.7069e-01    4.5450e+00
    2080   -3.0063e+00    5.4770e-01   -5.2330e-01   -1.1470e+01    2.4981e+00    8.6795e-01    4.5310e+00
    2090   -3.0185e+00    5.3333e-01   -5.3371e-01   -1.1513e+01    2.4865e+00    8.6505e-01    5.0935e+00
    2100   -3.0335e+00    5.1899e-01   -5.5175e-01   -1.1517e+01    2.4717e+00    8.6195e-01    4.9333e+00
    2110   -3.0482e+00    5.0466e-01   -5.6568e-01   -1.1478e+01    2.4570e+00    8.5866e-01    4.8268e+00
    2120   -3.0600e+00    4.9048e-01   -5.7536e-01   -1.1453e+01    2.4455e+00    8.5522e-01    4.6019e+00
    2130   -3.0731e+00    4.7637e-01   -5.8606e-01   -1.1475e+01    2.4323e+00    8.5162e-01    4.4418e+00
    2140   -3.0858e+00    4.6247e-01   -5.9741e-01   -1.1478e+01    2.4206e+00    8.4785e-01    4.5020e+00
    2150   -3.0986e+00    4.4881e-01   -6.0884e-01   -1.1468e+01    2.4076e+00    8.4391e-01    4.4725e+00
    2160   -3.1149e+00    4.3532e-01   -6.2461e-01   -1.1500e+01    2.3916e+00    8.3980e-01    4.7499e+00
    2170   -3.1279e+00    4.2228e-01   -6.4146e-01   -1.1503e+01    2.3799e+00    8.3551e-01    4.8624e+00
    2180   -3.1448e+00    4.0921e-01   -6.5432e-01   -1.1486e+01    2.3644e+00    8.3104e-01    4.9856e+00
