VARIABLES = "y/h", "u", "v", "P", "k+", "om", "y+", "U+", "uprime+", "vprime+", "wprime+", "r12+", "muT", "xbary", "ybary"
ZONE t="turbulent profile"
3.04517314e-01	6.95174057e+01	1.11732403e-01	9.72501928e+04	7.38238933e-06	4.75259838e+02	5.43953414e+04	2.78212642e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.86497078e-01	6.95200366e+01	1.11941790e-01	9.72501864e+04	7.38253584e-06	4.75268512e+02	5.11764213e+04	2.78223170e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.69543215e-01	6.95225087e+01	1.12139523e-01	9.72501797e+04	7.38267228e-06	4.75276579e+02	4.81479854e+04	2.78233064e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.53592620e-01	6.95248228e+01	1.12325960e-01	9.72501727e+04	7.38279875e-06	4.75284029e+02	4.52987614e+04	2.78242325e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.38585923e-01	6.95269810e+01	1.12501512e-01	9.72501656e+04	7.38291511e-06	4.75290859e+02	4.26181440e+04	2.78250962e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.24467269e-01	6.95289865e+01	1.12666630e-01	9.72501583e+04	7.38302142e-06	4.75297073e+02	4.00961560e+04	2.78258989e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
2.11184106e-01	6.95308438e+01	1.12821786e-01	9.72501511e+04	7.38311788e-06	4.75302684e+02	3.77234102e+04	2.78266421e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.98686992e-01	6.95325580e+01	1.12967467e-01	9.72501438e+04	7.38320479e-06	4.75307711e+02	3.54910748e+04	2.78273282e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.86929413e-01	6.95341354e+01	1.13104161e-01	9.72501366e+04	7.38328256e-06	4.75312177e+02	3.33908411e+04	2.78279594e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.75867604e-01	6.95355825e+01	1.13232354e-01	9.72501296e+04	7.38335166e-06	4.75316110e+02	3.14148914e+04	2.78285386e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.65460394e-01	6.95369065e+01	1.13352523e-01	9.72501226e+04	7.38341260e-06	4.75319544e+02	2.95558716e+04	2.78290685e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.55669045e-01	6.95381149e+01	1.13465131e-01	9.72501159e+04	7.38346596e-06	4.75322511e+02	2.78068617e+04	2.78295521e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.46457112e-01	6.95392152e+01	1.13570626e-01	9.72501093e+04	7.38351233e-06	4.75325047e+02	2.61613519e+04	2.78299924e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.37790309e-01	6.95402150e+01	1.13669436e-01	9.72501029e+04	7.38355228e-06	4.75327188e+02	2.46132176e+04	2.78303926e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
1.29636375e-01	6.95411218e+01	1.13761973e-01	9.72500967e+04	7.38358643e-06	4.75328969e+02	2.31566960e+04	2.78307554e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	1.09538596e-07	0.00000000e+00	0.00000000e+00
