n=192	d=7
1.23240283e-04	1.12249026e+00	2.88709555e+01	1.92526214e-04	9.72372883e+04	1.68490909e+01	2.39290253e+05
1.31058213e-04	1.12254064e+00	2.94265356e+01	2.08573536e-04	9.72370809e+04	1.71247770e+01	2.21364764e+05
1.39363955e-04	1.12259133e+00	2.99720170e+01	2.25885307e-04	9.72368892e+04	1.73795374e+01	2.04916895e+05
1.48188425e-04	1.12264228e+00	3.05079706e+01	2.44479079e-04	9.72367120e+04	1.76148960e+01	1.89814105e+05
1.57564468e-04	1.12269349e+00	3.10349417e+01	2.64449937e-04	9.72365483e+04	1.78322882e+01	1.75936374e+05
1.67526982e-04	1.12274496e+00	3.15534494e+01	2.85894353e-04	9.72363970e+04	1.80330566e+01	1.63175012e+05
1.78113050e-04	1.12279667e+00	3.20639871e+01	3.08919676e-04	9.72362573e+04	1.82184498e+01	1.51431591e+05
1.89362073e-04	1.12284861e+00	3.25670219e+01	3.33640536e-04	9.72361282e+04	1.83896239e+01	1.40616958e+05
2.01315922e-04	1.12290079e+00	3.30629962e+01	3.60179939e-04	9.72360090e+04	1.85476449e+01	1.30650348e+05
2.14019091e-04	1.12295321e+00	3.35523282e+01	3.88669686e-04	9.72358989e+04	1.86934935e+01	1.21458574e+05
2.27518861e-04	1.12300585e+00	3.40354129e+01	4.19251076e-04	9.72357973e+04	1.88280691e+01	1.12975290e+05
2.41865480e-04	1.12305874e+00	3.45126235e+01	4.52075625e-04	9.72357035e+04	1.89521953e+01	1.05140327e+05
2.57112349e-04	1.12311187e+00	3.49843123e+01	4.87305837e-04	9.72356170e+04	1.90666243e+01	9.78990900e+04
2.73316217e-04	1.12316524e+00	3.54508121e+01	5.25116038e-04	9.72355373e+04	1.91720424e+01	9.12020133e+04
2.90537397e-04	1.12321886e+00	3.59124375e+01	5.65693263e-04	9.72354638e+04	1.92690746e+01	8.50040681e+04
3.08839988e-04	1.12327274e+00	3.63694856e+01	6.09238219e-04	9.72353962e+04	1.93582887e+01	7.92643207e+04
3.28292114e-04	1.12332689e+00	3.68222377e+01	6.55966313e-04	9.72353341e+04	1.94402004e+01	7.39455324e+04
3.48966179e-04	1.12338130e+00	3.72709601e+01	7.06108774e-04	9.72352771e+04	1.95152762e+01	6.90138009e+04
3.70939133e-04	1.12343600e+00	3.77159050e+01	7.59913852e-04	9.72352250e+04	1.95839379e+01	6.44382372e+04
3.94292761e-04	1.12349099e+00	3.81573121e+01	8.17648123e-04	9.72351773e+04	1.96465652e+01	6.01906751e+04
4.19113989e-04	1.12354627e+00	3.85954089e+01	8.79597901e-04	9.72351340e+04	1.97034994e+01	5.62454100e+04
4.45495204e-04	1.12360186e+00	3.90304120e+01	9.46070766e-04	9.72350947e+04	1.97550454e+01	5.25789642e+04
4.73534599e-04	1.12365777e+00	3.94625282e+01	1.01739722e-03	9.72350592e+04	1.98014745e+01	4.91698762e+04
5.03336541e-04	1.12371402e+00	3.98919546e+01	1.09393250e-03	9.72350274e+04	1.98430266e+01	4.59985108e+04
5.35011954e-04	1.12377060e+00	4.03188805e+01	1.17605851e-03	9.72349991e+04	1.98799121e+01	4.30468886e+04
5.68678739e-04	1.12382753e+00	4.07434870e+01	1.26418599e-03	9.72349742e+04	1.99123133e+01	4.02985326e+04
6.04462207e-04	1.12388482e+00	4.11659487e+01	1.35875677e-03	9.72349526e+04	1.99403864e+01	3.77383302e+04
6.42495547e-04	1.12394250e+00	4.15864342e+01	1.46024640e-03	9.72349341e+04	1.99642621e+01	3.53524083e+04
6.82920324e-04	1.12400056e+00	4.20051065e+01	1.56916681e-03	9.72349186e+04	1.99840473e+01	3.31280222e+04
7.25887002e-04	1.12405902e+00	4.24221239e+01	1.68606938e-03	9.72349062e+04	1.99998258e+01	3.10534535e+04
7.71555510e-04	1.12411791e+00	4.28376408e+01	1.81154827e-03	9.72348968e+04	2.00116585e+01	2.91179198e+04
8.20095829e-04	1.12417722e+00	4.32518084e+01	1.94624399e-03	9.72348903e+04	2.00195850e+01	2.73114921e+04
8.71688631e-04	1.12423698e+00	4.36647750e+01	2.09084742e-03	9.72348868e+04	2.00236229e+01	2.56250204e+04
9.26525952e-04	1.12429721e+00	4.40766873e+01	2.24610417e-03	9.72348862e+04	2.00237688e+01	2.40500663e+04
9.84811900e-04	1.12435791e+00	4.44876904e+01	2.41281943e-03	9.72348885e+04	2.00199979e+01	2.25788428e+04
1.04676342e-03	1.12441912e+00	4.48979291e+01	2.59186325e-03	9.72348939e+04	2.00122643e+01	2.12041585e+04
1.11261111e-03	1.12448084e+00	4.53075483e+01	2.78417647e-03	9.72349023e+04	2.00005005e+01	1.99193680e+04
1.18260006e-03	1.12454310e+00	4.57166938e+01	2.99077721e-03	9.72349138e+04	1.99846170e+01	1.87183267e+04
1.25699076e-03	1.12460593e+00	4.61255132e+01	3.21276812e-03	9.72349285e+04	1.99645022e+01	1.75953494e+04
1.33606012e-03	1.12466934e+00	4.65341564e+01	3.45134451e-03	9.72349465e+04	1.99400208e+01	1.65451732e+04
1.42010244e-03	1.12473335e+00	4.69427769e+01	3.70780310e-03	9.72349680e+04	1.99110139e+01	1.55629234e+04
1.50943053e-03	1.12479801e+00	4.73515324e+01	3.98355212e-03	9.72349930e+04	1.98772980e+01	1.46440834e+04
1.60437688e-03	1.12486332e+00	4.77605861e+01	4.28012278e-03	9.72350217e+04	1.98386633e+01	1.37844658e+04
1.70529490e-03	1.12492934e+00	4.81701073e+01	4.59918162e-03	9.72350544e+04	1.97948722e+01	1.29801869e+04
1.81256020e-03	1.12499608e+00	4.85802732e+01	4.94254475e-03	9.72350911e+04	1.97456572e+01	1.22276430e+04
1.92657204e-03	1.12506359e+00	4.89912694e+01	5.31219386e-03	9.72351323e+04	1.96907193e+01	1.15234898e+04
2.04775479e-03	1.12513191e+00	4.94032921e+01	5.71029427e-03	9.72351780e+04	1.96297250e+01	1.08646224e+04
2.17655950e-03	1.12520107e+00	4.98165491e+01	6.13921554e-03	9.72352286e+04	1.95623042e+01	1.02481580e+04
2.31346559e-03	1.12527113e+00	5.02312619e+01	6.60155475e-03	9.72352843e+04	1.94880468e+01	9.67141963e+03
2.45898266e-03	1.12534214e+00	5.06476672e+01	7.10016321e-03	9.72353457e+04	1.94064991e+01	9.13192141e+03
2.61365231e-03	1.12541415e+00	5.10660193e+01	7.63817692e-03	9.72354129e+04	1.93171599e+01	8.62735548e+03
2.77805026e-03	1.12548723e+00	5.14865927e+01	8.21905160e-03	9.72354865e+04	1.92194755e+01	8.15557969e+03
2.95278840e-03	1.12556144e+00	5.19096844e+01	8.84660297e-03	9.72355669e+04	1.91128347e+01	7.71460671e+03
3.13851714e-03	1.12563687e+00	5.23356173e+01	9.52505343e-03	9.72356546e+04	1.89965623e+01	7.30259416e+03
3.33592777e-03	1.12571358e+00	5.27647436e+01	1.02590859e-02	9.72357502e+04	1.88699124e+01	6.91783579e+03
3.54575508e-03	1.12579169e+00	5.31974488e+01	1.10539070e-02	9.72358543e+04	1.87320601e+01	6.55875367e+03
3.76878006e-03	1.12587129e+00	5.36341561e+01	1.19153198e-02	9.72359676e+04	1.85820924e+01	6.22389137e+03
4.00583285e-03	1.12595250e+00	5.40753320e+01	1.28498103e-02	9.72360909e+04	1.84189974e+01	5.91190818e+03
4.25779577e-03	1.12603544e+00	5.45214920e+01	1.38646483e-02	9.72362250e+04	1.82416529e+01	5.62157439e+03
4.52560666e-03	1.12612027e+00	5.49732079e+01	1.49680062e-02	9.72363709e+04	1.80488124e+01	5.35176772e+03
4.81026234e-03	1.12620714e+00	5.54311154e+01	1.61690996e-02	9.72365296e+04	1.78390902e+01	5.10147110e+03
5.11282232e-03	1.12629625e+00	5.58959236e+01	1.74783581e-02	9.72367023e+04	1.76109448e+01	4.86977201e+03
5.43441278e-03	1.12638780e+00	5.63684258e+01	1.89076014e-02	9.72368902e+04	1.73626613e+01	4.65586371e+03
5.77623069e-03	1.12648203e+00	5.68495119e+01	2.04703776e-02	9.72370950e+04	1.70923331e+01	4.45904901e+03
6.13954835e-03	1.12657920e+00	5.73401827e+01	2.21817597e-02	9.72373179e+04	1.67978446e+01	4.27874724e+03
6.52571806e-03	1.12667976e+00	5.78421208e+01	2.40617365e-02	9.72375616e+04	1.64761890e+01	4.11425001e+03
6.93617719e-03	1.12678436e+00	5.83581228e+01	2.61384906e-02	9.72378299e+04	1.61228162e+01	3.96448496e+03
7.37245350e-03	1.12689376e+00	5.88911428e+01	2.84443698e-02	9.72381266e+04	1.57319032e+01	3.82823197e+03
7.83617088e-03	1.12700862e+00	5.94436276e+01	3.10128696e-02	9.72384569e+04	1.52965425e+01	3.70428473e+03
8.32905531e-03	1.12712966e+00	6.00178970e+01	3.38813742e-02	9.72388270e+04	1.48086315e+01	3.59134705e+03
8.85294137e-03	1.12725769e+00	6.06165355e+01	3.70934990e-02	9.72392443e+04	1.42584442e+01	3.48788456e+03
9.40977901e-03	1.12739370e+00	6.12427357e+01	4.07021355e-02	9.72397179e+04	1.36339434e+01	3.39192929e+03
1.00016409e-02	1.12753896e+00	6.19004830e+01	4.47720359e-02	9.72402593e+04	1.29201068e+01	3.30086026e+03
1.06307299e-02	1.12769499e+00	6.25943588e+01	4.93800438e-02	9.72408821e+04	1.20988614e+01	3.21122152e+03
1.12993876e-02	1.12786335e+00	6.33285489e+01	5.46091266e-02	9.72416012e+04	1.11504388e+01	3.11865421e+03
1.20101028e-02	1.12804513e+00	6.41044026e+01	6.05296639e-02	9.72424291e+04	1.00572548e+01	3.01805738e+03
1.27655210e-02	1.12823974e+00	6.49158140e+01	6.71591135e-02	9.72433685e+04	8.81294094e+00	2.90404976e+03
1.35684537e-02	1.12844326e+00	6.57430358e+01	7.43882988e-02	9.72443956e+04	7.44082983e+00	2.77333635e+03
1.44218897e-02	1.12864801e+00	6.65529012e+01	8.19147367e-02	9.72454458e+04	6.01588287e+00	2.63198680e+03
1.53290055e-02	1.12884992e+00	6.73259285e+01	8.95842195e-02	9.72465276e+04	4.58114536e+00	2.48105732e+03
1.62931774e-02	1.12905423e+00	6.80786970e+01	9.76096610e-02	9.72476810e+04	3.09252328e+00	2.29374023e+03
1.73179943e-02	1.12926248e+00	6.88076777e+01	1.05883597e-01	9.72488564e+04	1.56556854e+00	1.96358264e+03
1.84072706e-02	1.12943093e+00	6.93568854e+01	1.12310485e-01	9.72495596e+04	4.23004575e-01	1.15958218e+03
1.95650608e-02	1.12949445e+00	6.95465252e+01	1.14755697e-01	9.72497602e+04	3.85156281e-02	5.44149660e+02
2.07956742e-02	1.12950039e+00	6.95526997e+01	1.14919055e-01	9.72499493e+04	6.69695629e-04	4.74518517e+02
2.21036912e-02	1.12949997e+00	6.95490912e+01	1.14949532e-01	9.72499917e+04	4.80716176e-05	4.75202732e+02
2.34939806e-02	1.12949998e+00	6.95489534e+01	1.14955908e-01	9.72499992e+04	4.60733626e-05	4.75530048e+02
2.49717171e-02	1.12950002e+00	6.95489201e+01	1.14944636e-01	9.72500026e+04	4.61150708e-05	4.75530800e+02
2.65424009e-02	1.12950003e+00	6.95488616e+01	1.14929399e-01	9.72500046e+04	4.61229707e-05	4.75528072e+02
2.82118784e-02	1.12950005e+00	6.95488005e+01	1.14912229e-01	9.72500064e+04	4.61221904e-05	4.75528454e+02
2.99863635e-02	1.12950006e+00	6.95487350e+01	1.14893817e-01	9.72500082e+04	4.61221146e-05	4.75528873e+02
3.18724610e-02	1.12950008e+00	6.95486625e+01	1.14874149e-01	9.72500101e+04	4.61221008e-05	4.75529287e+02
3.38771912e-02	1.12950010e+00	6.95485821e+01	1.14853198e-01	9.72500122e+04	4.61220831e-05	4.75529719e+02
3.60080159e-02	1.12950011e+00	6.95484930e+01	1.14830880e-01	9.72500143e+04	4.61220693e-05	4.75530166e+02
3.82728663e-02	1.12950013e+00	6.95483940e+01	1.14807105e-01	9.72500166e+04	4.61220592e-05	4.75530625e+02
4.06801723e-02	1.12950015e+00	6.95482840e+01	1.14781774e-01	9.72500190e+04	4.61220523e-05	4.75531093e+02
4.32388943e-02	1.12950017e+00	6.95481618e+01	1.14754783e-01	9.72500215e+04	4.61220478e-05	4.75531564e+02
4.59585560e-02	1.12950020e+00	6.95480259e+01	1.14726017e-01	9.72500242e+04	4.61220453e-05	4.75532034e+02
4.88492803e-02	1.12950022e+00	6.95478748e+01	1.14695355e-01	9.72500270e+04	4.61220438e-05	4.75532498e+02
5.19218269e-02	1.12950024e+00	6.95477066e+01	1.14662666e-01	9.72500300e+04	4.61220428e-05	4.75532950e+02
5.51876320e-02	1.12950027e+00	6.95475194e+01	1.14627811e-01	9.72500331e+04	4.61220413e-05	4.75533381e+02
5.86588514e-02	1.12950030e+00	6.95473110e+01	1.14590640e-01	9.72500364e+04	4.61220384e-05	4.75533784e+02
6.23484052e-02	1.12950033e+00	6.95470789e+01	1.14550993e-01	9.72500399e+04	4.61220329e-05	4.75534148e+02
6.62700264e-02	1.12950036e+00	6.95468206e+01	1.14508698e-01	9.72500436e+04	4.61220236e-05	4.75534463e+02
7.04383117e-02	1.12950039e+00	6.95465329e+01	1.14463570e-01	9.72500474e+04	4.61220093e-05	4.75534717e+02
7.48687759e-02	1.12950042e+00	6.95462126e+01	1.14415412e-01	9.72500515e+04	4.61219884e-05	4.75534894e+02
7.95779096e-02	1.12950046e+00	6.95458562e+01	1.14364014e-01	9.72500557e+04	4.61219592e-05	4.75534980e+02
8.45832408e-02	1.12950050e+00	6.95454595e+01	1.14309150e-01	9.72500602e+04	4.61219197e-05	4.75534957e+02
8.99033997e-02	1.12950053e+00	6.95450184e+01	1.14250580e-01	9.72500648e+04	4.61218681e-05	4.75534805e+02
9.55581887e-02	1.12950057e+00	6.95445280e+01	1.14188045e-01	9.72500697e+04	4.61218020e-05	4.75534502e+02
1.01568655e-01	1.12950062e+00	6.95439833e+01	1.14121271e-01	9.72500748e+04	4.61217188e-05	4.75534024e+02
1.07957171e-01	1.12950066e+00	6.95433787e+01	1.14049965e-01	9.72500802e+04	4.61216159e-05	4.75533346e+02
1.14747515e-01	1.12950071e+00	6.95427083e+01	1.13973817e-01	9.72500857e+04	4.61214903e-05	4.75532439e+02
1.21964962e-01	1.12950075e+00	6.95419658e+01	1.13892494e-01	9.72500915e+04	4.61213389e-05	4.75531274e+02
1.29636375e-01	1.12950080e+00	6.95411445e+01	1.13805647e-01	9.72500975e+04	4.61211584e-05	4.75529817e+02
1.37790309e-01	1.12950086e+00	6.95402374e+01	1.13712904e-01	9.72501037e+04	4.61209452e-05	4.75528037e+02
1.46457112e-01	1.12950091e+00	6.95392373e+01	1.13613875e-01	9.72501101e+04	4.61206958e-05	4.75525896e+02
1.55669045e-01	1.12950096e+00	6.95381366e+01	1.13508147e-01	9.72501167e+04	4.61204063e-05	4.75523361e+02
1.65460394e-01	1.12950102e+00	6.95369279e+01	1.13395291e-01	9.72501234e+04	4.61200732e-05	4.75520394e+02
1.75867604e-01	1.12950108e+00	6.95356034e+01	1.13274858e-01	9.72501304e+04	4.61196926e-05	4.75516961e+02
1.86929413e-01	1.12950114e+00	6.95341559e+01	1.13146384e-01	9.72501374e+04	4.61192612e-05	4.75513027e+02
1.98686992e-01	1.12950120e+00	6.95325781e+01	1.13009391e-01	9.72501446e+04	4.61187756e-05	4.75508560e+02
2.11184106e-01	1.12950126e+00	6.95308633e+01	1.12863393e-01	9.72501519e+04	4.61182328e-05	4.75503533e+02
2.24467269e-01	1.12950132e+00	6.95290055e+01	1.12707900e-01	9.72501591e+04	4.61176304e-05	4.75497921e+02
2.38585923e-01	1.12950138e+00	6.95269994e+01	1.12542425e-01	9.72501664e+04	4.61169665e-05	4.75491706e+02
2.53592620e-01	1.12950144e+00	6.95248406e+01	1.12366493e-01	9.72501735e+04	4.61162399e-05	4.75484875e+02
2.69543215e-01	1.12950149e+00	6.95225258e+01	1.12179655e-01	9.72501805e+04	4.61154500e-05	4.75477423e+02
2.86497078e-01	1.12950155e+00	6.95200530e+01	1.11981497e-01	9.72501872e+04	4.61145979e-05	4.75469354e+02
3.04517314e-01	1.12950160e+00	6.95174214e+01	1.11771661e-01	9.72501936e+04	4.61136829e-05	4.75460678e+02
3.23670996e-01	1.12950165e+00	6.95146315e+01	1.11549868e-01	9.72501995e+04	4.61127063e-05	4.75451415e+02
3.44029416e-01	1.12950170e+00	6.95116852e+01	1.11315943e-01	9.72502049e+04	4.61116708e-05	4.75441593e+02
3.65668350e-01	1.12950173e+00	6.95085855e+01	1.11069845e-01	9.72502095e+04	4.61105803e-05	4.75431250e+02
3.88668340e-01	1.12950176e+00	6.95053364e+01	1.10811711e-01	9.72502132e+04	4.61094395e-05	4.75420429e+02
4.13114995e-01	1.12950179e+00	6.95019429e+01	1.10541899e-01	9.72502158e+04	4.61082537e-05	4.75409181e+02
4.39099308e-01	1.12950180e+00	6.94984105e+01	1.10261044e-01	9.72502171e+04	4.61070286e-05	4.75397561e+02
4.66717996e-01	1.12950180e+00	6.94947452e+01	1.09970124e-01	9.72502169e+04	4.61057701e-05	4.75385624e+02
4.96073857e-01	1.12950178e+00	6.94909527e+01	1.09670534e-01	9.72502150e+04	4.61044843e-05	4.75373428e+02
5.27276158e-01	1.12950175e+00	6.94870383e+01	1.09364172e-01	9.72502112e+04	4.61031771e-05	4.75361029e+02
5.60441037e-01	1.12950170e+00	6.94830066e+01	1.09053544e-01	9.72502050e+04	4.61018538e-05	4.75348477e+02
5.95691936e-01	1.12950163e+00	6.94788603e+01	1.08741866e-01	9.72501964e+04	4.61005191e-05	4.75335817e+02
6.33160065e-01	1.12950153e+00	6.94746005e+01	1.08433191e-01	9.72501850e+04	4.60991766e-05	4.75323083e+02
6.72984883e-01	1.12950141e+00	6.94702253e+01	1.08132540e-01	9.72501705e+04	4.60978286e-05	4.75310297e+02
7.15314621e-01	1.12950126e+00	6.94657294e+01	1.07846033e-01	9.72501528e+04	4.60964756e-05	4.75297465e+02
7.60306837e-01	1.12950109e+00	6.94611028e+01	1.07581016e-01	9.72501316e+04	4.60951161e-05	4.75284569e+02
8.08128996e-01	1.12950088e+00	6.94563307e+01	1.07346191e-01	9.72501070e+04	4.60937458e-05	4.75271571e+02
8.58959096e-01	1.12950065e+00	6.94513880e+01	1.07151482e-01	9.72500788e+04	4.60923563e-05	4.75258392e+02
9.12986334e-01	1.12950039e+00	6.94462545e+01	1.07008510e-01	9.72500476e+04	4.60909350e-05	4.75244904e+02
9.70411804e-01	1.12950011e+00	6.94408229e+01	1.06925101e-01	9.72500132e+04	4.60894745e-05	4.75230864e+02
