VARIABLES = "x", "Cf", "Cp", "yplus", "Retau", "wallRetheta"
ZONE t="wall values"
1.00098418e-03	1.83817616e-02	1.20640537e-02	2.38843827e-01	9.68786691e+01	9.11576111e+01
3.00692798e-03	7.66189625e-03	3.65410635e-03	1.54231374e-01	7.51301682e+01	1.20427742e+02
5.02090070e-03	6.21328730e-03	5.97594959e-03	1.38914653e-01	8.12554220e+01	1.50860175e+02
7.04305950e-03	5.89160861e-03	5.88689229e-03	1.35280743e-01	8.93995418e+01	1.80926421e+02
9.07356372e-03	5.75327335e-03	5.87495678e-03	1.33686799e-01	9.98173571e+01	2.11004483e+02
1.11125749e-02	5.63470664e-03	5.72321048e-03	1.32302894e-01	1.11612043e+02	2.40772108e+02
1.31602569e-02	5.51386639e-03	5.55082492e-03	1.30876367e-01	1.17358614e+02	2.69141576e+02
1.52167759e-02	5.39850967e-03	5.37976145e-03	1.29499635e-01	1.31202083e+02	2.98217221e+02
1.72823004e-02	5.29430315e-03	5.22533425e-03	1.28243199e-01	1.38106742e+02	3.25872299e+02
1.93570014e-02	5.20204137e-03	5.08761677e-03	1.27120390e-01	1.45513240e+02	3.53170273e+02
2.14410524e-02	5.12020509e-03	4.96378121e-03	1.26116075e-01	1.53448623e+02	3.80190784e+02
2.35346296e-02	5.04688364e-03	4.85191789e-03	1.25209405e-01	1.72120782e+02	4.08514184e+02
2.56379117e-02	4.98045850e-03	4.74912557e-03	1.24382301e-01	1.81742580e+02	4.35289545e+02
2.77510800e-02	4.91966842e-03	4.65121762e-03	1.23620508e-01	1.80630573e+02	4.60245173e+02
2.98743189e-02	4.86352185e-03	4.55481539e-03	1.22912705e-01	1.90896604e+02	4.86741605e+02
3.20078154e-02	4.81131187e-03	4.46597843e-03	1.22250855e-01	2.01814859e+02	5.13163831e+02
3.41517595e-02	4.76254141e-03	4.38136481e-03	1.21629354e-01	2.13421751e+02	5.39507380e+02
3.63063441e-02	4.71680275e-03	4.30101125e-03	1.21043592e-01	2.25756588e+02	5.65760339e+02
3.84717654e-02	4.67376641e-03	4.22455051e-03	1.20489841e-01	2.38861850e+02	5.91909185e+02
4.06482225e-02	4.63314633e-03	4.15161533e-03	1.19964838e-01	2.37822130e+02	6.15985603e+02
4.28359179e-02	4.59468848e-03	4.08169158e-03	1.19465658e-01	2.51732020e+02	6.42222500e+02
4.50350572e-02	4.55816672e-03	4.01441200e-03	1.18989671e-01	2.66502487e+02	6.68320291e+02
4.72458497e-02	4.52338439e-03	3.94966642e-03	1.18534580e-01	2.65484246e+02	6.92095811e+02
4.94685079e-02	4.49017663e-03	3.88749157e-03	1.18098456e-01	2.81147377e+02	7.18350775e+02
5.17032481e-02	4.45839768e-03	3.82696933e-03	1.17679584e-01	2.80151214e+02	7.41718955e+02
5.39502900e-02	4.42792246e-03	3.76868729e-03	1.17276493e-01	2.96755006e+02	7.68189792e+02
5.62098573e-02	4.39864736e-03	3.71220476e-03	1.16887968e-01	3.14378088e+02	7.94400261e+02
5.84821774e-02	4.37047649e-03	3.65715450e-03	1.16512877e-01	3.13370274e+02	8.17969637e+02
6.07674817e-02	4.34333054e-03	3.60412409e-03	1.16150288e-01	3.32046722e+02	8.44345632e+02
6.30660058e-02	4.31713536e-03	3.55197507e-03	1.15799322e-01	3.31044406e+02	8.67797793e+02
6.53779892e-02	4.29182780e-03	3.50191935e-03	1.15459238e-01	3.50835605e+02	8.94337999e+02
6.77036758e-02	4.26734986e-03	3.45241451e-03	1.15129348e-01	3.49834203e+02	9.17754903e+02
7.00433139e-02	4.24364902e-03	3.40485608e-03	1.14809028e-01	3.70805991e+02	9.44446784e+02
7.23971563e-02	4.22067958e-03	3.35792196e-03	1.14497739e-01	3.69801609e+02	9.67898308e+02
7.47654604e-02	4.19839634e-03	3.31249355e-03	1.14194941e-01	3.92024307e+02	9.94725389e+02
7.71484882e-02	4.17676485e-03	3.26820361e-03	1.13900230e-01	3.91013587e+02	1.01826929e+03
7.95465068e-02	4.15574406e-03	3.22439109e-03	1.13613108e-01	3.90028893e+02	1.04137593e+03
8.19597882e-02	4.13530418e-03	3.18237808e-03	1.13333224e-01	4.13541966e+02	1.06889989e+03
8.43886095e-02	4.11541487e-03	3.14047524e-03	1.13060214e-01	4.12546769e+02	1.09221187e+03
8.68332529e-02	4.09604349e-03	3.09985777e-03	1.12793680e-01	4.37463656e+02	1.11981378e+03
8.92940064e-02	4.07717267e-03	3.06056238e-03	1.12533427e-01	4.36455272e+02	1.14336378e+03
9.17711631e-02	4.05877215e-03	3.02104664e-03	1.12279079e-01	4.35469772e+02	1.16653707e+03
9.42650222e-02	4.04081618e-03	2.98303662e-03	1.12030322e-01	4.61836650e+02	1.19484556e+03
9.67758884e-02	4.02329286e-03	2.94594471e-03	1.11787024e-01	4.60834656e+02	1.21835045e+03
9.93040727e-02	4.00617546e-03	2.90877935e-03	1.11548851e-01	4.88778778e+02	1.24666455e+03
1.01849892e-01	3.98944367e-03	2.87293609e-03	1.11315552e-01	4.87757516e+02	1.27051601e+03
1.04413670e-01	3.97308860e-03	2.83797421e-03	1.11087033e-01	4.86757171e+02	1.29406740e+03
1.06995736e-01	3.95708762e-03	2.80282871e-03	1.10863005e-01	5.16331947e+02	1.32303623e+03
1.09596428e-01	3.94142217e-03	2.76882167e-03	1.10643236e-01	5.15309394e+02	1.34700873e+03
1.12216088e-01	3.92608536e-03	2.73565930e-03	1.10427656e-01	5.14306318e+02	1.37069799e+03
1.14855067e-01	3.91105983e-03	2.70246021e-03	1.10216042e-01	5.45609655e+02	1.40030623e+03
1.17513723e-01	3.89632851e-03	2.67003233e-03	1.10008177e-01	5.44581642e+02	1.42448328e+03
1.20192422e-01	3.88188371e-03	2.63841240e-03	1.09803973e-01	5.43571732e+02	1.44839843e+03
1.22891536e-01	3.86771467e-03	2.60712299e-03	1.09603299e-01	5.76707429e+02	1.47861424e+03
1.25611447e-01	3.85380579e-03	2.57605393e-03	1.09405951e-01	5.75670033e+02	1.50307717e+03
1.28352543e-01	3.84014635e-03	2.54571936e-03	1.09211797e-01	5.74649415e+02	1.52730276e+03
1.31115223e-01	3.82673080e-03	2.51604583e-03	1.09020773e-01	6.09727364e+02	1.55808153e+03
1.33899892e-01	3.81354727e-03	2.48637230e-03	1.08832726e-01	6.08676672e+02	1.58290821e+03
1.36706965e-01	3.80058339e-03	2.45713947e-03	1.08647495e-01	6.07641710e+02	1.60752481e+03
1.39536866e-01	3.78783251e-03	2.42853096e-03	1.08465000e-01	6.44778287e+02	1.63881177e+03
1.42390030e-01	3.77528924e-03	2.40047332e-03	1.08285176e-01	6.43710333e+02	1.66407631e+03
1.45266899e-01	3.76294292e-03	2.37230551e-03	1.08107884e-01	6.42657413e+02	1.68916009e+03
