VARIABLES = "Iter" "Res_rho" "Res_rhou-X" "Res_rhou-Y" "Res_rhou-Z" "Res_rhoE" "Res_kine" "Res_omega"
Zone T = "residuals" F = point
     430   -1.3990e+00    2.0058e+00    1.0551e+00   -1.0897e+01    4.0824e+00   -1.9396e+00    6.0563e+00
     440   -1.4060e+00    1.9999e+00    1.0069e+00   -1.0889e+01    4.0739e+00   -1.9212e+00    6.1319e+00
     450   -1.4268e+00    1.9940e+00    9.8893e-01   -1.0902e+01    4.0550e+00   -1.9107e+00    6.1166e+00
     460   -1.4591e+00    1.9864e+00    1.0282e+00   -1.0898e+01    4.0231e+00   -1.8962e+00    6.0609e+00
     470   -1.4771e+00    1.9797e+00    1.0354e+00   -1.0904e+01    4.0040e+00   -1.8805e+00    5.9090e+00
     480   -1.4734e+00    1.9740e+00    9.9112e-01   -1.0893e+01    4.0086e+00   -1.8644e+00    5.9513e+00
     490   -1.4684e+00    1.9684e+00    9.1502e-01   -1.0894e+01    4.0129e+00   -1.8477e+00    5.9965e+00
     500   -1.4955e+00    1.9621e+00    9.0770e-01   -1.0905e+01    3.9866e+00   -1.8304e+00    5.9864e+00
     510   -1.5540e+00    1.9559e+00    9.3320e-01   -1.0897e+01    3.9307e+00   -1.7993e+00    5.9901e+00
     520   -1.6009e+00    1.9494e+00    9.4779e-01   -1.0898e+01    3.8883e+00   -1.7938e+00    5.9460e+00
     530   -1.5908e+00    1.9429e+00    9.1259e-01   -1.0902e+01    3.8986e+00   -1.7756e+00    5.8425e+00
     540   -1.5629e+00    1.9380e+00    8.5632e-01   -1.0892e+01    3.9245e+00   -1.7568e+00    5.8508e+00
     550   -1.5572e+00    1.9342e+00    8.2186e-01   -1.0900e+01    3.9270e+00   -1.7376e+00    5.8797e+00
     560   -1.5877e+00    1.9304e+00    8.0457e-01   -1.0896e+01    3.8937e+00   -1.7180e+00    5.9580e+00
     570   -1.6098e+00    1.9244e+00    8.1422e-01   -1.0900e+01    3.8721e+00   -1.6970e+00    5.9680e+00
     580   -1.6135e+00    1.9181e+00    8.2274e-01   -1.0897e+01    3.8702e+00   -1.6775e+00    5.8180e+00
     590   -1.6160e+00    1.9129e+00    8.0907e-01   -1.0896e+01    3.8683e+00   -1.6570e+00    5.7726e+00
     600   -1.6135e+00    1.9087e+00    7.7261e-01   -1.0896e+01    3.8705e+00   -1.6362e+00    5.8399e+00
     610   -1.6261e+00    1.9052e+00    7.0326e-01   -1.0893e+01    3.8561e+00   -1.6153e+00    5.9106e+00
     620   -1.6524e+00    1.9006e+00    6.7420e-01   -1.0888e+01    3.8302e+00   -1.5939e+00    5.8942e+00
     630   -1.6883e+00    1.8947e+00    7.0653e-01   -1.0898e+01    3.7964e+00   -1.5724e+00    5.8321e+00
     640   -1.7154e+00    1.8886e+00    7.3339e-01   -1.0899e+01    3.7735e+00   -1.5506e+00    5.7107e+00
     650   -1.7149e+00    1.8828e+00    7.1152e-01   -1.0896e+01    3.7755e+00   -1.5272e+00    5.7688e+00
     660   -1.7144e+00    1.8790e+00    6.3927e-01   -1.0905e+01    3.7753e+00   -1.5063e+00    5.8543e+00
     670   -1.7152e+00    1.8760e+00    5.7453e-01   -1.0891e+01    3.7708e+00   -1.4841e+00    5.9239e+00
     680   -1.7289e+00    1.8725e+00    5.7509e-01   -1.0896e+01    3.7544e+00   -1.4617e+00    5.8710e+00
     690   -1.7438e+00    1.8680e+00    6.0462e-01   -1.0891e+01    3.7390e+00   -1.4384e+00    5.7796e+00
     700   -1.7439e+00    1.8625e+00    5.9413e-01   -1.0894e+01    3.7410e+00   -1.4162e+00    5.7099e+00
     710   -1.7304e+00    1.8577e+00    5.5787e-01   -1.0890e+01    3.7556e+00   -1.3934e+00    5.7953e+00
     720   -1.7518e+00    1.8545e+00    5.1079e-01   -1.0897e+01    3.7340e+00   -1.3705e+00    5.8487e+00
     730   -1.7630e+00    1.8510e+00    4.6900e-01   -1.0893e+01    3.7216e+00   -1.3474e+00    5.8783e+00
     740   -1.7725e+00    1.8472e+00    4.6595e-01   -1.0895e+01    3.7122e+00   -1.3241e+00    5.7922e+00
     750   -1.7870e+00    1.8431e+00    4.6842e-01   -1.0884e+01    3.6984e+00   -1.3008e+00    5.7031e+00
     760   -1.7888e+00    1.8385e+00    4.7607e-01   -1.0891e+01    3.6975e+00   -1.2774e+00    5.6781e+00
     770   -1.8080e+00    1.8346e+00    4.5914e-01   -1.0904e+01    3.6785e+00   -1.2539e+00    5.7980e+00
     780   -1.8126e+00    1.8310e+00    4.0902e-01   -1.0895e+01    3.6742e+00   -1.2303e+00    5.8581e+00
     790   -1.8192e+00    1.8277e+00    3.5444e-01   -1.0896e+01    3.6670e+00   -1.2066e+00    5.8091e+00
     800   -1.8298e+00    1.8242e+00    3.5759e-01   -1.0896e+01    3.6558e+00   -1.1829e+00    5.7253e+00
     810   -1.8361e+00    1.8203e+00    3.6535e-01   -1.0891e+01    3.6493e+00   -1.1591e+00    5.6668e+00
     820   -1.8339e+00    1.8160e+00    3.5046e-01   -1.0895e+01    3.6512e+00   -1.1352e+00    5.6909e+00
     830   -1.8328e+00    1.8126e+00    3.2613e-01   -1.0889e+01    3.6526e+00   -1.1112e+00    5.7582e+00
     840   -1.8395e+00    1.8092e+00    3.0846e-01   -1.0892e+01    3.6462e+00   -1.0872e+00    5.7518e+00
     850   -1.8512e+00    1.8059e+00    3.0090e-01   -1.0904e+01    3.6340e+00   -1.0632e+00    5.6925e+00
     860   -1.8563e+00    1.8026e+00    2.9465e-01   -1.0893e+01    3.6283e+00   -1.0391e+00    5.6226e+00
     870   -1.8571e+00    1.7991e+00    2.7487e-01   -1.0892e+01    3.6272e+00   -1.0150e+00    5.6318e+00
     880   -1.8605e+00    1.7955e+00    2.5571e-01   -1.0893e+01    3.6237e+00   -9.9084e-01    5.6785e+00
     890   -1.8753e+00    1.7928e+00    2.5560e-01   -1.0880e+01    3.6089e+00   -9.6662e-01    5.7039e+00
     900   -1.8874e+00    1.7892e+00    2.6743e-01   -1.0890e+01    3.5973e+00   -9.4238e-01    5.6490e+00
     910   -1.8997e+00    1.7859e+00    2.4963e-01   -1.0903e+01    3.5847e+00   -9.1811e-01    5.5820e+00
     920   -1.8965e+00    1.7825e+00    2.3062e-01   -1.0894e+01    3.5883e+00   -8.9386e-01    5.5745e+00
     930   -1.8976e+00    1.7792e+00    1.9118e-01   -1.0883e+01    3.5870e+00   -8.6961e-01    5.5923e+00
     940   -1.9076e+00    1.7760e+00    1.7348e-01   -1.0898e+01    3.5771e+00   -8.4537e-01    5.6084e+00
     950   -1.9219e+00    1.7729e+00    1.9847e-01   -1.0890e+01    3.5639e+00   -8.2113e-01    5.5664e+00
     960   -1.9364e+00    1.7696e+00    2.1911e-01   -1.0895e+01    3.5496e+00   -7.9690e-01    5.5140e+00
     970   -1.9352e+00    1.7666e+00    2.1378e-01   -1.0892e+01    3.5495e+00   -7.7207e-01    5.5038e+00
     980   -1.9252e+00    1.7638e+00    1.8243e-01   -1.0895e+01    3.5586e+00   -7.4842e-01    5.5455e+00
     990   -1.9229e+00    1.7612e+00    1.4795e-01   -1.0898e+01    3.5602e+00   -7.2417e-01    5.5687e+00
    1000   -1.9304e+00    1.7583e+00    1.4422e-01   -1.0893e+01    3.5524e+00   -7.0019e-01    5.5296e+00
    1010   -1.9458e+00    1.7553e+00    1.7966e-01   -1.0889e+01    3.5381e+00   -6.7614e-01    5.4706e+00
    1020   -1.9615e+00    1.7521e+00    1.9191e-01   -1.0902e+01    3.5234e+00   -6.5212e-01    5.4531e+00
    1030   -1.9648e+00    1.7491e+00    1.6931e-01   -1.0900e+01    3.5198e+00   -6.2816e-01    5.5000e+00
    1040   -1.9635e+00    1.7465e+00    1.2341e-01   -1.0889e+01    3.5210e+00   -6.0427e-01    5.5355e+00
    1050   -1.9713e+00    1.7438e+00    9.4743e-02   -1.0897e+01    3.5131e+00   -5.8045e-01    5.5029e+00
    1060   -1.9878e+00    1.7409e+00    1.1274e-01   -1.0899e+01    3.4973e+00   -5.5671e-01    5.4436e+00
    1070   -2.0023e+00    1.7379e+00    1.3907e-01   -1.0890e+01    3.4838e+00   -5.3307e-01    5.4251e+00
    1080   -2.0086e+00    1.7351e+00    1.3478e-01   -1.0892e+01    3.4778e+00   -5.0953e-01    5.4676e+00
    1090   -2.0014e+00    1.7325e+00    1.0583e-01   -1.0908e+01    3.4835e+00   -4.8593e-01    5.5145e+00
    1100   -1.9954e+00    1.7303e+00    6.8245e-02   -1.0894e+01    3.4885e+00   -4.6264e-01    5.5098e+00
    1110   -2.0014e+00    1.7277e+00    5.2432e-02   -1.0898e+01    3.4824e+00   -4.3962e-01    5.4571e+00
    1120   -2.0170e+00    1.7249e+00    7.3302e-02   -1.0889e+01    3.4680e+00   -4.1661e-01    5.4336e+00
    1130   -2.0307e+00    1.7220e+00    8.1129e-02   -1.0892e+01    3.4558e+00   -3.9375e-01    5.4534e+00
    1140   -2.0374e+00    1.7192e+00    5.9111e-02   -1.0903e+01    3.4485e+00   -3.7106e-01    5.4966e+00
    1150   -2.0341e+00    1.7168e+00    1.5047e-02   -1.0896e+01    3.4512e+00   -3.4855e-01    5.5084e+00
    1160   -2.0364e+00    1.7145e+00   -1.8164e-02   -1.0906e+01    3.4485e+00   -3.2624e-01    5.4795e+00
    1170   -2.0456e+00    1.7119e+00   -1.7002e-02   -1.0883e+01    3.4393e+00   -3.0413e-01    5.4488e+00
    1180   -2.0564e+00    1.7092e+00   -9.3936e-04   -1.0898e+01    3.4292e+00   -2.8225e-01    5.4517e+00
    1190   -2.0626e+00    1.7066e+00   -1.5669e-03   -1.0900e+01    3.4234e+00   -2.6059e-01    5.4924e+00
    1200   -2.0625e+00    1.7041e+00   -3.5367e-02   -1.0900e+01    3.4228e+00   -2.3918e-01    5.5182e+00
    1210   -2.0613e+00    1.7018e+00   -7.0689e-02   -1.0893e+01    3.4238e+00   -2.1803e-01    5.5066e+00
    1220   -2.0698e+00    1.6994e+00   -8.4889e-02   -1.0898e+01    3.4159e+00   -1.9715e-01    5.4759e+00
    1230   -2.0837e+00    1.6968e+00   -7.9215e-02   -1.0894e+01    3.4029e+00   -1.7654e-01    5.4639e+00
    1240   -2.0951e+00    1.6943e+00   -8.7439e-02   -1.0896e+01    3.3924e+00   -1.5623e-01    5.4900e+00
    1250   -2.0991e+00    1.6917e+00   -1.2505e-01   -1.0895e+01    3.3879e+00   -1.3621e-01    5.5143e+00
    1260   -2.0969e+00    1.6894e+00   -1.6781e-01   -1.0893e+01    3.3892e+00   -1.1651e-01    5.5126e+00
    1270   -2.0972e+00    1.6871e+00   -1.8583e-01   -1.0899e+01    3.3884e+00   -9.7134e-02    5.4980e+00
    1280   -2.1002e+00    1.6847e+00   -1.8310e-01   -1.0896e+01    3.3850e+00   -7.8083e-02    5.4852e+00
    1290   -2.1052e+00    1.6824e+00   -1.7907e-01   -1.0898e+01    3.3801e+00   -5.9368e-02    5.4938e+00
    1300   -2.1084e+00    1.6801e+00   -1.9443e-01   -1.0902e+01    3.3764e+00   -4.0995e-02    5.5143e+00
    1310   -2.1095e+00    1.6778e+00   -2.2936e-01   -1.0882e+01    3.3748e+00   -2.2971e-02    5.5202e+00
    1320   -2.1143e+00    1.6755e+00   -2.4937e-01   -1.0888e+01    3.3704e+00   -5.2982e-03    5.5122e+00
    1330   -2.1244e+00    1.6732e+00   -2.5375e-01   -1.0898e+01    3.3614e+00    1.2019e-02    5.5003e+00
    1340   -2.1362e+00    1.6708e+00   -2.6253e-01   -1.0909e+01    3.3507e+00    2.8980e-02    5.4938e+00
    1350   -2.1442e+00    1.6684e+00   -2.9058e-01   -1.0898e+01    3.3427e+00    4.5582e-02    5.5033e+00
    1360   -2.1465e+00    1.6661e+00   -3.3945e-01   -1.0897e+01    3.3400e+00    6.1825e-02    5.5113e+00
    1370   -2.1479e+00    1.6639e+00   -3.6842e-01   -1.0893e+01    3.3381e+00    7.7710e-02    5.5105e+00
    1380   -2.1489e+00    1.6617e+00   -3.6793e-01   -1.0890e+01    3.3368e+00    9.3239e-02    5.5046e+00
    1390   -2.1507e+00    1.6594e+00   -3.5864e-01   -1.0899e+01    3.3350e+00    1.0842e-01    5.4978e+00
    1400   -2.1524e+00    1.6573e+00   -3.5719e-01   -1.0899e+01    3.3326e+00    1.2325e-01    5.4963e+00
    1410   -2.1518e+00    1.6552e+00   -3.9148e-01   -1.0890e+01    3.3322e+00    1.3774e-01    5.5033e+00
    1420   -2.1542e+00    1.6532e+00   -4.1678e-01   -1.0900e+01    3.3295e+00    1.5189e-01    5.5028e+00
    1430   -2.1611e+00    1.6509e+00   -4.1825e-01   -1.0897e+01    3.3232e+00    1.6572e-01    5.4953e+00
    1440   -2.1698e+00    1.6487e+00   -4.1486e-01   -1.0896e+01    3.3156e+00    1.7923e-01    5.4860e+00
    1450   -2.1782e+00    1.6465e+00   -4.3515e-01   -1.0895e+01    3.3077e+00    1.9243e-01    5.4794e+00
    1460   -2.1832e+00    1.6444e+00   -4.8253e-01   -1.0897e+01    3.3026e+00    2.0534e-01    5.4798e+00
    1470   -2.1866e+00    1.6424e+00   -5.2709e-01   -1.0898e+01    3.2990e+00    2.1795e-01    5.4778e+00
    1480   -2.1896e+00    1.6403e+00   -5.3323e-01   -1.0898e+01    3.2958e+00    2.3029e-01    5.4723e+00
    1490   -2.1909e+00    1.6381e+00   -5.2477e-01   -1.0900e+01    3.2947e+00    2.4236e-01    5.4647e+00
    1500   -2.1924e+00    1.6360e+00   -5.1919e-01   -1.0904e+01    3.2931e+00    2.5418e-01    5.4572e+00
    1510   -2.1935e+00    1.6340e+00   -5.3646e-01   -1.0897e+01    3.2912e+00    2.6575e-01    5.4536e+00
    1520   -2.1941e+00    1.6321e+00   -5.7172e-01   -1.0904e+01    3.2900e+00    2.7710e-01    5.4499e+00
    1530   -2.1978e+00    1.6302e+00   -5.7737e-01   -1.0893e+01    3.2863e+00    2.8823e-01    5.4412e+00
    1540   -2.2039e+00    1.6281e+00   -5.7047e-01   -1.0898e+01    3.2808e+00    2.9917e-01    5.4295e+00
    1550   -2.2104e+00    1.6260e+00   -5.8027e-01   -1.0901e+01    3.2751e+00    3.0991e-01    5.4190e+00
    1560   -2.2160e+00    1.6240e+00   -6.2112e-01   -1.0898e+01    3.2696e+00    3.2048e-01    5.4137e+00
    1570   -2.2194e+00    1.6221e+00   -6.7988e-01   -1.0902e+01    3.2660e+00    3.3088e-01    5.4078e+00
    1580   -2.2224e+00    1.6202e+00   -7.0959e-01   -1.0906e+01    3.2628e+00    3.4113e-01    5.3981e+00
    1590   -2.2246e+00    1.6182e+00   -7.0327e-01   -1.0899e+01    3.2607e+00    3.5125e-01    5.3862e+00
    1600   -2.2248e+00    1.6162e+00   -6.9465e-01   -1.0897e+01    3.2604e+00    3.6123e-01    5.3752e+00
    1610   -2.2253e+00    1.6143e+00   -7.0655e-01   -1.0901e+01    3.2596e+00    3.7110e-01    5.3702e+00
    1620   -2.2263e+00    1.6124e+00   -7.4163e-01   -1.0889e+01    3.2581e+00    3.8087e-01    5.3631e+00
    1630   -2.2289e+00    1.6106e+00   -7.6331e-01   -1.0900e+01    3.2554e+00    3.9055e-01    5.3507e+00
    1640   -2.2345e+00    1.6087e+00   -7.5091e-01   -1.0902e+01    3.2500e+00    4.0015e-01    5.3350e+00
    1650   -2.2398e+00    1.6068e+00   -7.4857e-01   -1.0899e+01    3.2454e+00    4.0967e-01    5.3207e+00
    1660   -2.2441e+00    1.6049e+00   -7.8516e-01   -1.0894e+01    3.2415e+00    4.1914e-01    5.3139e+00
    1670   -2.2473e+00    1.6031e+00   -8.5886e-01   -1.0895e+01    3.2382e+00    4.2855e-01    5.3053e+00
    1680   -2.2500e+00    1.6012e+00   -9.2356e-01   -1.0902e+01    3.2355e+00    4.3792e-01    5.2928e+00
    1690   -2.2526e+00    1.5994e+00   -9.2386e-01   -1.0907e+01    3.2327e+00    4.4725e-01    5.2779e+00
    1700   -2.2530e+00    1.5976e+00   -8.9841e-01   -1.0898e+01    3.2321e+00    4.5655e-01    5.2643e+00
    1710   -2.2520e+00    1.5958e+00   -9.0132e-01   -1.0905e+01    3.2327e+00    4.6583e-01    5.2572e+00
    1720   -2.2511e+00    1.5940e+00   -9.3572e-01   -1.0902e+01    3.2333e+00    4.7510e-01    5.2480e+00
    1730   -2.2523e+00    1.5923e+00   -9.6494e-01   -1.0894e+01    3.2319e+00    4.8436e-01    5.2338e+00
    1740   -2.2569e+00    1.5905e+00   -9.5457e-01   -1.0901e+01    3.2273e+00    4.9362e-01    5.2167e+00
    1750   -2.2629e+00    1.5887e+00   -9.3001e-01   -1.0900e+01    3.2219e+00    5.0288e-01    5.2015e+00
    1760   -2.2670e+00    1.5869e+00   -9.5084e-01   -1.0896e+01    3.2181e+00    5.1215e-01    5.1916e+00
    1770   -2.2696e+00    1.5851e+00   -1.0239e+00   -1.0892e+01    3.2157e+00    5.2143e-01    5.1802e+00
    1780   -2.2719e+00    1.5834e+00   -1.1192e+00   -1.0889e+01    3.2135e+00    5.3072e-01    5.1658e+00
    1790   -2.2743e+00    1.5817e+00   -1.1450e+00   -1.0892e+01    3.2110e+00    5.4004e-01    5.1503e+00
    1800   -2.2760e+00    1.5799e+00   -1.1023e+00   -1.0904e+01    3.2091e+00    5.4938e-01    5.1374e+00
    1810   -2.2758e+00    1.5782e+00   -1.0812e+00   -1.0901e+01    3.2088e+00    5.5874e-01    5.1281e+00
    1820   -2.2742e+00    1.5766e+00   -1.1058e+00   -1.0889e+01    3.2101e+00    5.6813e-01    5.1158e+00
    1830   -2.2740e+00    1.5749e+00   -1.1311e+00   -1.0889e+01    3.2101e+00    5.7755e-01    5.1001e+00
    1840   -2.2767e+00    1.5733e+00   -1.1206e+00   -1.0898e+01    3.2074e+00    5.8700e-01    5.0833e+00
    1850   -2.2813e+00    1.5716e+00   -1.0807e+00   -1.0898e+01    3.2032e+00    5.9648e-01    5.0705e+00
    1860   -2.2857e+00    1.5699e+00   -1.0808e+00   -1.0897e+01    3.1989e+00    6.0599e-01    5.0594e+00
    1870   -2.2886e+00    1.5682e+00   -1.1314e+00   -1.0893e+01    3.1962e+00    6.1554e-01    5.0445e+00
    1880   -2.2908e+00    1.5666e+00   -1.2032e+00   -1.0896e+01    3.1941e+00    6.2513e-01    5.0276e+00
    1890   -2.2928e+00    1.5649e+00   -1.2472e+00   -1.0884e+01    3.1922e+00    6.3475e-01    5.0121e+00
    1900   -2.2945e+00    1.5633e+00   -1.2306e+00   -1.0891e+01    3.1904e+00    6.4441e-01    5.0019e+00
    1910   -2.2955e+00    1.5617e+00   -1.2035e+00   -1.0895e+01    3.1892e+00    6.5410e-01    4.9924e+00
    1920   -2.2948e+00    1.5601e+00   -1.2144e+00   -1.0903e+01    3.1895e+00    6.6383e-01    4.9775e+00
    1930   -2.2946e+00    1.5585e+00   -1.2341e+00   -1.0895e+01    3.1895e+00    6.7360e-01    4.9606e+00
    1940   -2.2967e+00    1.5570e+00   -1.2289e+00   -1.0891e+01    3.1875e+00    6.8340e-01    4.9452e+00
    1950   -2.2999e+00    1.5554e+00   -1.1965e+00   -1.0896e+01    3.1845e+00    6.9324e-01    4.9344e+00
    1960   -2.3035e+00    1.5538e+00   -1.1937e+00   -1.0897e+01    3.1811e+00    7.0311e-01    4.9238e+00
    1970   -2.3064e+00    1.5522e+00   -1.2314e+00   -1.0889e+01    3.1783e+00    7.1302e-01    4.9073e+00
    1980   -2.3084e+00    1.5506e+00   -1.2787e+00   -1.0889e+01    3.1764e+00    7.2296e-01    4.8896e+00
    1990   -2.3100e+00    1.5491e+00   -1.3055e+00   -1.0897e+01    3.1748e+00    7.3293e-01    4.8747e+00
    2000   -2.3115e+00    1.5475e+00   -1.3020e+00   -1.0900e+01    3.1732e+00    7.4293e-01    4.8652e+00
    2010   -2.3126e+00    1.5460e+00   -1.2903e+00   -1.0890e+01    3.1720e+00    7.5296e-01    4.8561e+00
    2020   -2.3124e+00    1.5445e+00   -1.2911e+00   -1.0888e+01    3.1719e+00    7.6303e-01    4.8425e+00
    2030   -2.3125e+00    1.5430e+00   -1.3034e+00   -1.0878e+01    3.1717e+00    7.7312e-01    4.8271e+00
    2040   -2.3144e+00    1.5415e+00   -1.3080e+00   -1.0881e+01    3.1699e+00    7.8324e-01    4.8125e+00
    2050   -2.3173e+00    1.5400e+00   -1.2906e+00   -1.0891e+01    3.1672e+00    7.9338e-01    4.8014e+00
    2060   -2.3203e+00    1.5385e+00   -1.2916e+00   -1.0906e+01    3.1642e+00    8.0355e-01    4.7911e+00
    2070   -2.3229e+00    1.5370e+00   -1.3266e+00   -1.0887e+01    3.1618e+00    8.1375e-01    4.7758e+00
    2080   -2.3247e+00    1.5355e+00   -1.3629e+00   -1.0890e+01    3.1600e+00    8.2396e-01    4.7598e+00
    2090   -2.3260e+00    1.5340e+00   -1.3739e+00   -1.0882e+01    3.1586e+00    8.3420e-01    4.7461e+00
    2100   -2.3273e+00    1.5326e+00   -1.3668e+00   -1.0887e+01    3.1572e+00    8.4446e-01    4.7380e+00
    2110   -2.3283e+00    1.5311e+00   -1.3635e+00   -1.0889e+01    3.1561e+00    8.5474e-01    4.7320e+00
    2120   -2.3283e+00    1.5297e+00   -1.3652e+00   -1.0897e+01    3.1559e+00    8.6503e-01    4.7247e+00
    2130   -2.3284e+00    1.5283e+00   -1.3712e+00   -1.0883e+01    3.1557e+00    8.7534e-01    4.7169e+00
    2140   -2.3299e+00    1.5268e+00   -1.3734e+00   -1.0885e+01    3.1542e+00    8.8567e-01    4.7091e+00
    2150   -2.3325e+00    1.5254e+00   -1.3595e+00   -1.0882e+01    3.1519e+00    8.9601e-01    4.7033e+00
    2160   -2.3353e+00    1.5240e+00   -1.3568e+00   -1.0886e+01    3.1491e+00    9.0636e-01    4.6983e+00
    2170   -2.3376e+00    1.5226e+00   -1.3815e+00   -1.0884e+01    3.1469e+00    9.1672e-01    4.6910e+00
    2180   -2.3392e+00    1.5211e+00   -1.4168e+00   -1.0885e+01    3.1454e+00    9.2710e-01    4.6844e+00
    2190   -2.3405e+00    1.5197e+00   -1.4324e+00   -1.0880e+01    3.1441e+00    9.3748e-01    4.6796e+00
    2200   -2.3418e+00    1.5183e+00   -1.4283e+00   -1.0890e+01    3.1428e+00    9.4787e-01    4.6754e+00
