VARIABLES ="X" "Y" "Z" "rho" "press" "temp" "tau_wall" "qdot" "yplus" "muLam"
Zone T ="wall" I = 224 , F = point
1.25611447e-01	-1.11022302e-16	5.00000000e-01	1.12158023e+00	9.72573100e+04	3.02141089e+02	1.04937818e+01	9.36682829e+04	1.09405951e-01	1.56860000e-05
1.28352543e-01	-1.11022302e-16	5.00000000e-01	1.12157831e+00	9.72572274e+04	3.02141347e+02	1.04565876e+01	9.36796048e+04	1.09211797e-01	1.56860000e-05
1.31115223e-01	-1.11022302e-16	5.00000000e-01	1.12157643e+00	9.72571466e+04	3.02141603e+02	1.04200575e+01	9.36907684e+04	1.09020773e-01	1.56860000e-05
1.33899892e-01	-1.11022302e-16	5.00000000e-01	1.12157457e+00	9.72570658e+04	3.02141853e+02	1.03841592e+01	9.37017177e+04	1.08832726e-01	1.56860000e-05
1.36706965e-01	-1.11022302e-16	5.00000000e-01	1.12157274e+00	9.72569862e+04	3.02142099e+02	1.03488590e+01	9.37125026e+04	1.08647495e-01	1.56860000e-05
1.39536866e-01	-1.11022302e-16	5.00000000e-01	1.12157094e+00	9.72569083e+04	3.02142343e+02	1.03141388e+01	9.37231465e+04	1.08465000e-01	1.56860000e-05
1.42390030e-01	-1.11022302e-16	5.00000000e-01	1.12156916e+00	9.72568319e+04	3.02142583e+02	1.02799839e+01	9.37336591e+04	1.08285176e-01	1.56860000e-05
1.45266899e-01	-1.11022302e-16	5.00000000e-01	1.12156740e+00	9.72567552e+04	3.02142819e+02	1.02463653e+01	9.37439838e+04	1.08107884e-01	1.56860000e-05
1.48167926e-01	-1.11022302e-16	5.00000000e-01	1.12156567e+00	9.72566799e+04	3.02143052e+02	1.02132553e+01	9.37541830e+04	1.07932990e-01	1.56860000e-05
1.51093575e-01	-1.11022302e-16	5.00000000e-01	1.12156396e+00	9.72566059e+04	3.02143283e+02	1.01806405e+01	9.37642623e+04	1.07760435e-01	1.56860000e-05
1.54044321e-01	-1.11022302e-16	5.00000000e-01	1.12156228e+00	9.72565331e+04	3.02143511e+02	1.01485081e+01	9.37742354e+04	1.07590162e-01	1.56860000e-05
1.57020647e-01	-1.11022302e-16	5.00000000e-01	1.12156060e+00	9.72564601e+04	3.02143735e+02	1.01168342e+01	9.37840508e+04	1.07422054e-01	1.56860000e-05
1.60023049e-01	-1.11022302e-16	5.00000000e-01	1.12155895e+00	9.72563883e+04	3.02143957e+02	1.00855955e+01	9.37937632e+04	1.07255998e-01	1.56860000e-05
1.63052037e-01	-1.11022302e-16	5.00000000e-01	1.12155732e+00	9.72563175e+04	3.02144177e+02	1.00547804e+01	9.38033738e+04	1.07091942e-01	1.56860000e-05
1.66108129e-01	-1.11022302e-16	5.00000000e-01	1.12155571e+00	9.72562479e+04	3.02144394e+02	1.00243774e+01	9.38128973e+04	1.06929834e-01	1.56860000e-05
1.69191857e-01	-1.11022302e-16	5.00000000e-01	1.12155411e+00	9.72561782e+04	3.02144609e+02	9.99436839e+00	9.38222985e+04	1.06769584e-01	1.56860000e-05
1.72303765e-01	-1.11022302e-16	5.00000000e-01	1.12155252e+00	9.72561093e+04	3.02144822e+02	9.96473369e+00	9.38316077e+04	1.06611098e-01	1.56860000e-05
1.75444412e-01	-1.11022302e-16	5.00000000e-01	1.12155095e+00	9.72560413e+04	3.02145033e+02	9.93546160e+00	9.38408319e+04	1.06454320e-01	1.56860000e-05
1.78614368e-01	-1.11022302e-16	5.00000000e-01	1.12154940e+00	9.72559742e+04	3.02145242e+02	9.90654210e+00	9.38499819e+04	1.06299203e-01	1.56860000e-05
1.81814219e-01	-1.11022302e-16	5.00000000e-01	1.12154787e+00	9.72559074e+04	3.02145449e+02	9.87796273e+00	9.38590442e+04	1.06145689e-01	1.56860000e-05
1.85044563e-01	-1.11022302e-16	5.00000000e-01	1.12154634e+00	9.72558410e+04	3.02145654e+02	9.84970697e+00	9.38680189e+04	1.05993694e-01	1.56860000e-05
1.88306014e-01	-1.11022302e-16	5.00000000e-01	1.12154482e+00	9.72557753e+04	3.02145858e+02	9.82176205e+00	9.38769238e+04	1.05843156e-01	1.56860000e-05
1.91599203e-01	-1.11022302e-16	5.00000000e-01	1.12154333e+00	9.72557104e+04	3.02146060e+02	9.79411912e+00	9.38857650e+04	1.05694035e-01	1.56860000e-05
1.94924774e-01	-1.11022302e-16	5.00000000e-01	1.12154184e+00	9.72556461e+04	3.02146261e+02	9.76677004e+00	9.38945471e+04	1.05546292e-01	1.56860000e-05
1.98283387e-01	-1.11022302e-16	5.00000000e-01	1.12154036e+00	9.72555818e+04	3.02146460e+02	9.73970166e+00	9.39032480e+04	1.05399862e-01	1.56860000e-05
2.01675723e-01	-1.11022302e-16	5.00000000e-01	1.12153889e+00	9.72555181e+04	3.02146657e+02	9.71290108e+00	9.39118914e+04	1.05254679e-01	1.56860000e-05
2.05102475e-01	-1.11022302e-16	5.00000000e-01	1.12153744e+00	9.72554551e+04	3.02146853e+02	9.68636055e+00	9.39204798e+04	1.05110708e-01	1.56860000e-05
2.08564358e-01	-1.11022302e-16	5.00000000e-01	1.12153599e+00	9.72553926e+04	3.02147049e+02	9.66007277e+00	9.39290202e+04	1.04967914e-01	1.56860000e-05
2.12062103e-01	-1.11022302e-16	5.00000000e-01	1.12153455e+00	9.72553303e+04	3.02147243e+02	9.63402854e+00	9.39375020e+04	1.04826251e-01	1.56860000e-05
